Water System Name,Source,County,Testing Date,PFAS Measured,Result,State Action Level (SAL),Calculation_result_range_bins_text
QUISTORFF,8,Pierce,5/13/2024,(PFBA) PFbutanoic acid,6.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,5/13/2024,(PFBS) PFbutane sulfonic acid,26.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,5/13/2024,(PFBS) PFbutane sulfonic acid,27ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,8,Pierce,5/13/2024,(PFBS) PFbutane sulfonic acid,27ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,5/13/2024,(PFHxA) PFhexanoic acid,10.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,8,Pierce,5/13/2024,(PFHxA) PFhexanoic acid,10.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,5/13/2024,(PFHxA) PFhexanoic acid,11.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,5/13/2024,(PFHxS) PFhexane sulfonic acid,33.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,5/13/2024,(PFHxS) PFhexane sulfonic acid,37.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,8,Pierce,5/13/2024,(PFHxS) PFhexane sulfonic acid,37.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,5/13/2024,(PFOS) PFoctane sulfonic acid,8.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,5/13/2024,(PFOS) PFoctane sulfonic acid,9.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,8,Pierce,5/13/2024,(PFOS) PFoctane sulfonic acid,9.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,5/13/2024,(PFPeA) PFpentanoic acid,10.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,5/13/2024,(PFPeA) PFpentanoic acid,11.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,8,Pierce,5/13/2024,(PFPeA) PFpentanoic acid,11.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,5/13/2024,(PFPeS) PFpentanesulfonic acid,13.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,5/13/2024,(PFPeS) PFpentanesulfonic acid,14ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,8,Pierce,5/13/2024,(PFPeS) PFpentanesulfonic acid,14ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFBA) PFbutanoic acid,7.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFBA) PFbutanoic acid,7.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,8,Pierce,9/16/2024,(PFBA) PFbutanoic acid,7.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFBS) PFbutane sulfonic acid,26.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFBS) PFbutane sulfonic acid,26.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,8,Pierce,9/16/2024,(PFBS) PFbutane sulfonic acid,26.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFHxA) PFhexanoic acid,12.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFHxA) PFhexanoic acid,13ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,8,Pierce,9/16/2024,(PFHxA) PFhexanoic acid,13ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFHxS) PFhexane sulfonic acid,38.9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,8,Pierce,9/16/2024,(PFHxS) PFhexane sulfonic acid,38.9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFHxS) PFhexane sulfonic acid,39.7ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFOS) PFoctane sulfonic acid,10.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFOS) PFoctane sulfonic acid,10.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,8,Pierce,9/16/2024,(PFOS) PFoctane sulfonic acid,10.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFPeA) PFpentanoic acid,13.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFPeA) PFpentanoic acid,13.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,8,Pierce,9/16/2024,(PFPeA) PFpentanoic acid,13.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFPeS) PFpentanesulfonic acid,14.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,8,Pierce,9/16/2024,(PFPeS) PFpentanesulfonic acid,14.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
QUISTORFF,5,Pierce,9/16/2024,(PFPeS) PFpentanesulfonic acid,15.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/27/2023,(PFBA) PFbutanoic acid,3.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/27/2023,(PFBS) PFbutane sulfonic acid,7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/27/2023,(PFHpA) PFheptanoic acid,2.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/27/2023,(PFHxA) PFhexanoic acid,12.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/27/2023,(PFHxS) PFhexane sulfonic acid,4.4ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/27/2023,(PFOA) PFoctanoic acid,2.9ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/27/2023,(PFOS) PFoctane sulfonic acid,8.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/27/2023,(PFPeA) PFpentanoic acid,15.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/23/2024,(PFBA) PFbutanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/23/2024,(PFBS) PFbutane sulfonic acid,4.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/23/2024,(PFHpA) PFheptanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/23/2024,(PFHxA) PFhexanoic acid,8.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/23/2024,(PFHxS) PFhexane sulfonic acid,2.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/23/2024,(PFOA) PFoctanoic acid,3.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/23/2024,(PFOS) PFoctane sulfonic acid,4.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RAINIER VILLA,1,Pierce,12/23/2024,(PFPeA) PFpentanoic acid,9.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
REDMOND WATER SYSTEM CITY OF,14,King,1/10/2024,(PFBS) PFbutane sulfonic acid,3.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
REDMOND WATER SYSTEM CITY OF,14,King,4/3/2024,(PFBS) PFbutane sulfonic acid,4.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
REDMOND WATER SYSTEM CITY OF,14,King,4/3/2024,(PFOS) PFoctane sulfonic acid,4.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
REDMOND WATER SYSTEM CITY OF,14,King,5/13/2024,(PFBS) PFbutane sulfonic acid,5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
REDMOND WATER SYSTEM CITY OF,15,King,5/13/2024,(PFBS) PFbutane sulfonic acid,5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
REDMOND WATER SYSTEM CITY OF,16,King,5/13/2024,(PFBS) PFbutane sulfonic acid,5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
REDMOND WATER SYSTEM CITY OF,14,King,5/13/2024,(PFOS) PFoctane sulfonic acid,5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
REDMOND WATER SYSTEM CITY OF,15,King,5/13/2024,(PFOS) PFoctane sulfonic acid,5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
REDMOND WATER SYSTEM CITY OF,16,King,5/13/2024,(PFOS) PFoctane sulfonic acid,5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
REDMOND WATER SYSTEM CITY OF,14,King,10/30/2024,(PFBS) PFbutane sulfonic acid,2.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
REDMOND WATER SYSTEM CITY OF,7,King,10/30/2024,(PFOS) PFoctane sulfonic acid,2.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
REDMOND WATER SYSTEM CITY OF,3,King,10/30/2024,(PFOS) PFoctane sulfonic acid,2.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
REDMOND WATER SYSTEM CITY OF,14,King,10/30/2024,(PFOS) PFoctane sulfonic acid,5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RENTON CITY OF,5,King,3/23/2023,(PFBS) PFbutane sulfonic acid,3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CHATTAROY ELEMENTARY,2,Spokane,7/25/2024,(6:2FTS) H-PFoctane sulfonic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,10/31/2023,(PFBA) PFbutanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,10/31/2023,(PFBS) PFbutane sulfonic acid,2.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,10/31/2023,(PFHpA) PFheptanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,10/31/2023,(PFHxA) PFhexanoic acid,10.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,10/31/2023,(PFHxA) PFhexanoic acid,4.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,10/31/2023,(PFHxS) PFhexane sulfonic acid,2.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,10/31/2023,(PFHxS) PFhexane sulfonic acid,2.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,10/31/2023,(PFHxS) PFhexane sulfonic acid,2.9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,10/31/2023,(PFNA) PFnonanoic acid,10.9ng/L,9ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,10/31/2023,(PFNA) PFnonanoic acid,9.5ng/L,9ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,10/31/2023,(PFNA) PFnonanoic acid,9.9ng/L,9ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,10/31/2023,(PFOA) PFoctanoic acid,4.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,10/31/2023,(PFOA) PFoctanoic acid,5.7ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,10/31/2023,(PFOS) PFoctane sulfonic acid,12.5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,10/31/2023,(PFOS) PFoctane sulfonic acid,7.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,10/31/2023,(PFOS) PFoctane sulfonic acid,8.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,10/31/2023,(PFPeA) PFpentanoic acid,10.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,10/31/2023,(PFPeA) PFpentanoic acid,4.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,12/18/2023,(PFBA) PFbutanoic acid,4.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,12/18/2023,(PFBS) PFbutane sulfonic acid,3.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,12/18/2023,(PFHpA) PFheptanoic acid,3.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,12/18/2023,(PFHxA) PFhexanoic acid,13.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,12/18/2023,(PFHxA) PFhexanoic acid,5.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,12/18/2023,(PFHxS) PFhexane sulfonic acid,2.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,12/18/2023,(PFHxS) PFhexane sulfonic acid,2.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,12/18/2023,(PFNA) PFnonanoic acid,11.2ng/L,9ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,12/18/2023,(PFNA) PFnonanoic acid,4.5ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,12/18/2023,(PFNA) PFnonanoic acid,7ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,12/18/2023,(PFOA) PFoctanoic acid,5.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,12/18/2023,(PFOA) PFoctanoic acid,9ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,12/18/2023,(PFOS) PFoctane sulfonic acid,14.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,12/18/2023,(PFOS) PFoctane sulfonic acid,5.1ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,12/18/2023,(PFOS) PFoctane sulfonic acid,8.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,12/18/2023,(PFPeA) PFpentanoic acid,12.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,12/18/2023,(PFPeA) PFpentanoic acid,4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,2/12/2024,(PFBA) PFbutanoic acid,3.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,2/12/2024,(PFBS) PFbutane sulfonic acid,2.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,2/12/2024,(PFHpA) PFheptanoic acid,3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,2/12/2024,(PFHxA) PFhexanoic acid,12.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,2/12/2024,(PFHxA) PFhexanoic acid,4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,2/12/2024,(PFHxS) PFhexane sulfonic acid,2.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,2/12/2024,(PFNA) PFnonanoic acid,11.4ng/L,9ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,2/12/2024,(PFNA) PFnonanoic acid,6.1ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,2/12/2024,(PFNA) PFnonanoic acid,6.1ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,2/12/2024,(PFOA) PFoctanoic acid,4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,2/12/2024,(PFOA) PFoctanoic acid,7.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,2/12/2024,(PFOS) PFoctane sulfonic acid,12.5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,2/12/2024,(PFOS) PFoctane sulfonic acid,5.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,2/12/2024,(PFOS) PFoctane sulfonic acid,5.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,2/12/2024,(PFPeA) PFpentanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,2/12/2024,(PFPeA) PFpentanoic acid,9.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,6/17/2024,(PFBA) PFbutanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,6/17/2024,(PFBS) PFbutane sulfonic acid,3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,6/17/2024,(PFHpA) PFheptanoic acid,2.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,6/17/2024,(PFHxA) PFhexanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,6/17/2024,(PFHxA) PFhexanoic acid,7.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,6/17/2024,(PFHxS) PFhexane sulfonic acid,2.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,6/17/2024,(PFHxS) PFhexane sulfonic acid,2.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,6/17/2024,(PFNA) PFnonanoic acid,10.4ng/L,9ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,6/17/2024,(PFNA) PFnonanoic acid,6.8ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,6/17/2024,(PFNA) PFnonanoic acid,8ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,6/17/2024,(PFOA) PFoctanoic acid,4.3ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,6/17/2024,(PFOA) PFoctanoic acid,4.3ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,6/17/2024,(PFOS) PFoctane sulfonic acid,10ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,6/17/2024,(PFOS) PFoctane sulfonic acid,6.8ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,6/17/2024,(PFOS) PFoctane sulfonic acid,7.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,6/17/2024,(PFPeA) PFpentanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,6/17/2024,(PFPeA) PFpentanoic acid,6.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,9/9/2024,(PFBA) PFbutanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,9/9/2024,(PFBS) PFbutane sulfonic acid,2.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,9/9/2024,(PFHxA) PFhexanoic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,9/9/2024,(PFHxA) PFhexanoic acid,4.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,9/9/2024,(PFHxS) PFhexane sulfonic acid,3.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,9/9/2024,(PFNA) PFnonanoic acid,4.5ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,9/9/2024,(PFNA) PFnonanoic acid,9.7ng/L,9ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,9/9/2024,(PFOA) PFoctanoic acid,3.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,9/9/2024,(PFOA) PFoctanoic acid,3.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,9/9/2024,(PFOS) PFoctane sulfonic acid,4.2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,9/9/2024,(PFOS) PFoctane sulfonic acid,9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,1,Spokane,9/9/2024,(PFPeA) PFpentanoic acid,2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,9/9/2024,(PFPeA) PFpentanoic acid,4.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,9/24/2024,(PFHxA) PFhexanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,9/24/2024,(PFHxS) PFhexane sulfonic acid,3.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,9/24/2024,(PFNA) PFnonanoic acid,6.9ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,9/24/2024,(PFOA) PFoctanoic acid,2.7ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,9/24/2024,(PFOS) PFoctane sulfonic acid,9.2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,2,Spokane,9/24/2024,(PFPeA) PFpentanoic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,11/11/2024,(PFBA) PFbutanoic acid,3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
RIVERSIDE SD CENTRAL SITE SCHOOLS,3,Spokane,11/11/2024,(PFBS) PFbutane sulfonic acid,2.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
